Timestamp,Roll,Pitch,Yaw
1741309237.6056175,-0.2619035,-0.2661902,59.027325
1741309237.6211588,-0.29207477,-0.30520102,58.978264
1741309237.6367927,-0.26038626,-0.29035404,59.066723
1741309237.6523874,-0.26760653,-0.2794025,59.214977
1741309237.667971,-0.2731236,-0.26960653,59.192307
1741309237.6835377,-0.25113246,-0.25880325,59.10465
1741309237.699106,-0.2544017,-0.24914418,59.25361
1741309237.7146556,-0.25390983,-0.23965596,59.24921
1741309237.7303412,-0.24678774,-0.2523274,59.24204
1741309237.7459333,-0.21715938,-0.25709632,59.128338
1741309237.7614524,-0.18992779,-0.2613861,59.028767
1741309237.777026,-0.17830493,-0.26873347,59.036537
1741309237.7925487,-0.17072031,-0.2518942,59.00465
1741309237.8080983,-0.15917109,-0.26046705,59.06242
1741309237.8236797,-0.15562645,-0.24212894,59.027386
1741309237.8392665,-0.16700277,-0.2562844,59.02264
1741309237.8548179,-0.17625062,-0.28077438,58.97542
1741309237.8704867,-0.1788377,-0.2546098,58.930138
1741309237.8860724,-0.19218081,-0.24922694,58.890743
1741309237.9016356,-0.21172199,-0.2323278,58.852997
1741309237.919302,-0.22618727,-0.20086323,58.84553
1741309237.9352844,-0.20883058,-0.2037108,58.816307
1741309237.9509578,-0.23579744,-0.19659929,58.881058
1741309237.9666283,-0.26114535,-0.19826177,58.934277
1741309237.982309,-0.28539968,-0.20320126,58.89129
1741309237.997943,-0.29249862,-0.16820912,58.85228
1741309238.0136583,-0.26926094,-0.16963835,58.84272
1741309238.0292337,-0.25292498,-0.16734424,58.826088
1741309238.044871,-0.23673783,-0.1937623,58.81535
1741309238.0604296,-0.2581929,-0.20348503,58.937057
1741309238.0761344,-0.27899894,-0.20786484,59.17291
1741309238.091756,-0.30342323,-0.20601696,59.19823
1741309238.1074,-0.33444297,-0.20156252,59.355244
1741309238.1229653,-0.32561442,-0.21069591,59.280807
1741309238.1385808,-0.30554038,-0.22955427,59.325962
1741309238.1542082,-0.3108064,-0.22305685,59.213757
1741309238.169942,-0.29705834,-0.21871504,59.1961
1741309238.1855009,-0.28556168,-0.21302003,59.035526
1741309238.201034,-0.27548066,-0.18871087,59.01342
1741309238.2166045,-0.3165627,-0.18864357,59.16812
1741309238.23214,-0.3397598,-0.18261673,59.139164
1741309238.247728,-0.34650055,-0.22175245,59.12769
1741309238.263466,-0.35072097,-0.21472037,59.113796
1741309238.27918,-0.35894936,-0.20389651,59.21183
1741309238.296204,-0.37424886,-0.19927266,59.255337
1741309238.3118036,-0.3661029,-0.18277536,59.346478
1741309238.3274434,-0.39407906,-0.16132274,59.31784
1741309238.3430765,-0.38114104,-0.15096493,59.387035
1741309238.3586736,-0.36494136,-0.1632343,59.377804
1741309238.3743625,-0.34613883,-0.18024844,59.37943
1741309238.3899348,-0.33300024,-0.19200754,59.336185
1741309238.4055192,-0.32808986,-0.22352226,59.280212
1741309238.4210846,-0.3323714,-0.23187296,59.24954
1741309238.4366834,-0.33872724,-0.21530451,59.245934
1741309238.452329,-0.358705,-0.2534454,59.262398
1741309238.4680367,-0.3560426,-0.2195858,59.24178
1741309238.4835837,-0.3464012,-0.1893855,59.20719
1741309238.4991899,-0.33616692,-0.1803145,59.16569
1741309238.5148096,-0.32566515,-0.183099,59.1554
1741309238.5304642,-0.30560255,-0.19502282,59.161736
1741309238.546053,-0.30325794,-0.20260763,59.21197
1741309238.561628,-0.3051231,-0.19380903,59.18566
1741309238.5772161,-0.31025147,-0.18039961,59.177418
1741309238.59406,-0.31908008,-0.16666648,59.26727
1741309238.61177,-0.31928536,-0.17988557,59.179325
1741309238.6276865,-0.346311,-0.18628442,59.187622
1741309238.6433787,-0.34422225,-0.18225516,59.197067
1741309238.6590385,-0.3507673,-0.17213722,59.16539
1741309238.674605,-0.33844715,-0.17835584,59.224457
1741309238.6902616,-0.35877553,-0.1868238,59.35286
1741309238.705919,-0.37685484,-0.19819473,59.34563
1741309238.7215812,-0.39280686,-0.21111412,59.312935
1741309238.7371807,-0.39337453,-0.21678951,59.206318
1741309238.7528381,-0.37683335,-0.2166538,59.25589
1741309238.7684293,-0.37577176,-0.23842254,59.286846
1741309238.7840393,-0.3697296,-0.24123122,59.31562
1741309238.7996876,-0.36788452,-0.25081843,59.315662
1741309238.8154364,-0.36756983,-0.26019192,59.340706
1741309238.8311343,-0.37042725,-0.26637778,59.399467
1741309238.8467677,-0.36995238,-0.26993683,59.402718
1741309238.8624926,-0.36132902,-0.26519483,59.38242
1741309238.878107,-0.3738372,-0.25410128,59.381504
1741309238.8936996,-0.38461336,-0.25063673,59.484776
1741309238.9092834,-0.38968182,-0.24286291,59.488846
1741309238.9249241,-0.38347328,-0.24468744,59.49574
1741309238.9405289,-0.38812867,-0.24861455,59.494713
1741309238.9561992,-0.39245096,-0.26782575,59.503635
1741309238.9717786,-0.39202014,-0.27636075,59.43014
1741309238.9874113,-0.37784183,-0.28623652,59.450333
1741309239.0031047,-0.3694852,-0.28323516,59.422718
1741309239.0187042,-0.36162606,-0.28180867,59.45402
1741309239.034376,-0.36983684,-0.2938929,59.474728
1741309239.0499973,-0.3689587,-0.2973556,59.53215
1741309239.0656428,-0.36247978,-0.3027939,59.540134
1741309239.081236,-0.37568608,-0.31168097,59.490547
1741309239.0968578,-0.3760679,-0.32173505,59.454247
1741309239.11249,-0.37785935,-0.33001882,59.47309
1741309239.128099,-0.37808332,-0.33549285,59.4501
1741309239.14368,-0.39456746,-0.33233273,59.44565
1741309239.1592638,-0.39910665,-0.32751527,59.478035
1741309239.1748729,-0.40742755,-0.33317497,59.467716
1741309239.1905186,-0.41610152,-0.3397294,59.50394
1741309239.2061422,-0.41564137,-0.34394297,59.532772
1741309239.221852,-0.41280317,-0.34560093,59.54308
1741309239.2375104,-0.40683058,-0.3514069,59.54633
1741309239.253099,-0.41392618,-0.36232165,59.501892
1741309239.2686706,-0.420605,-0.35703194,59.491634
1741309239.2857418,-0.41850606,-0.3511754,59.52847
1741309239.3050725,-0.42842937,-0.35900122,59.522022
1741309239.3208683,-0.43246406,-0.36499986,59.519596
1741309239.3365076,-0.43779868,-0.36980453,59.5296
1741309239.3520973,-0.43743998,-0.37065163,59.535763
1741309239.367693,-0.44326955,-0.37329474,59.518784
1741309239.383275,-0.45230573,-0.38458782,59.49966
1741309239.3988628,-0.45859846,-0.39841604,59.530766
1741309239.4144905,-0.46733946,-0.4105564,59.555252
1741309239.4300914,-0.47089425,-0.41198197,59.581867
1741309239.445646,-0.4766181,-0.41313958,59.570763
1741309239.4611795,-0.48307413,-0.41908506,59.599693
1741309239.4767904,-0.49242556,-0.42441145,59.624844
1741309239.4925928,-0.49531695,-0.4324211,59.64629
1741309239.50814,-0.50383466,-0.4365186,59.65899
1741309239.5237112,-0.512688,-0.44432625,59.67665
1741309239.5393224,-0.5140425,-0.44887343,59.653435
1741309239.5548992,-0.5137331,-0.4553172,59.65335
1741309239.5704877,-0.5149741,-0.46323755,59.662273
1741309239.5860293,-0.52316505,-0.46755108,59.64698
1741309239.6015775,-0.53018034,-0.47470894,59.65956
1741309239.6171079,-0.5367612,-0.48042303,59.638435
1741309239.6326535,-0.54192525,-0.48444602,59.613136
1741309239.648201,-0.54698473,-0.4937219,59.60657
1741309239.663746,-0.5507165,-0.5037002,59.599777
1741309239.6792724,-0.55762357,-0.5087217,59.588795
1741309239.694884,-0.5639678,-0.5136621,59.583164
1741309239.710539,-0.5705887,-0.5174149,59.58531
1741309239.7260873,-0.57411057,-0.52228546,59.585693
1741309239.7416885,-0.58071625,-0.52951336,59.592037
1741309239.7572844,-0.5863727,-0.53726065,59.586292
1741309239.7728841,-0.59348434,-0.54466724,59.58552
1741309239.788438,-0.6012831,-0.55298555,59.589676
1741309239.8040278,-0.6119239,-0.564704,59.5847
1741309239.8195748,-0.62067056,-0.5787457,59.586273
1741309239.835159,-0.6339269,-0.5870724,59.58753
1741309239.8507237,-0.6425346,-0.5957809,59.59326
1741309239.866326,-0.65154123,-0.6014808,59.595604
1741309239.8819087,-0.6577929,-0.61113507,59.606052
1741309239.8974226,-0.6663412,-0.6183764,59.612827
1741309239.9129775,-0.67410094,-0.62959707,59.62474
1741309239.928502,-0.6823227,-0.64142,59.626
1741309239.9440517,-0.6872387,-0.6501075,59.631565
1741309239.9595973,-0.6985505,-0.65949094,59.630634
1741309239.9771109,-0.7122573,-0.6716643,59.635876
1741309239.9938822,-0.7204424,-0.680592,59.641907
1741309240.0095592,-0.73199964,-0.6904775,59.64881
1741309240.025217,-0.7393244,-0.7015477,59.654076
1741309240.0408773,-0.7487326,-0.7140867,59.65937
1741309240.0564156,-0.7595041,-0.7264457,59.66613
1741309240.0720422,-0.77074146,-0.7367222,59.66939
1741309240.0875733,-0.7822459,-0.7467972,59.67089
1741309240.1031413,-0.79587245,-0.7549607,59.66939
1741309240.1186578,-0.80444545,-0.76047665,59.676857
1741309240.1343267,-0.8110677,-0.7697193,59.68637
1741309240.1499434,-0.81952393,-0.7813193,59.68944
1741309240.1654634,-0.8311433,-0.79386705,59.68568
1741309240.1810691,-0.84112,-0.80303496,59.687202
1741309240.1966693,-0.85001844,-0.80928314,59.691006
1741309240.2121904,-0.8625045,-0.81606406,59.700733
1741309240.2277248,-0.8687646,-0.82961994,59.70035
1741309240.2433405,-0.88083196,-0.8349891,59.70501
1741309240.2588918,-0.8883056,-0.84363824,59.70805
1741309240.2744918,-0.8954717,-0.8508138,59.712555
1741309240.2914114,-0.9057087,-0.8595428,59.71777
1741309240.306969,-0.9125426,-0.8695264,59.729576
1741309240.3225403,-0.9205338,-0.8732585,59.732277
1741309240.3381484,-0.9322722,-0.8827461,59.73755
1741309240.3556838,-0.9407839,-0.89424837,59.740627
1741309240.373344,-0.953387,-0.9006507,59.7447
1741309240.3911216,-0.96412396,-0.90790915,59.744038
1741309240.408846,-0.97181743,-0.9163649,59.74528
1741309240.426423,-0.9830138,-0.92223984,59.755356
1741309240.4441292,-0.99458426,-0.93159616,59.763195
1741309240.4617665,-1.0016102,-0.9401071,59.766838
1741309240.479329,-1.0162688,-0.95177656,59.778667
1741309240.496971,-1.0232041,-0.96450484,59.78153
1741309240.5145411,-1.0303314,-0.9828999,59.782505
1741309240.5322287,-1.0373724,-0.9910166,59.791965
1741309240.5498672,-1.0465026,-0.999387,59.799675
1741309240.5673983,-1.0565417,-1.0053974,59.80391
1741309240.5851753,-1.0677816,-1.0137507,59.808495
1741309240.6027663,-1.0781645,-1.0249796,59.814594
1741309240.6204393,-1.0893179,-1.0408658,59.821423
1741309240.638077,-1.0962868,-1.0490696,59.821083
1741309240.6606164,-1.111991,-1.0681331,59.81977
1741309240.680439,-1.123486,-1.0817394,59.81927
1741309240.6986387,-1.135229,-1.0954431,59.8236
1741309240.7164063,-1.1425853,-1.1057558,59.82195
1741309240.7341406,-1.1551307,-1.1170251,59.827072
1741309240.7519178,-1.1633377,-1.1265105,59.835808
1741309240.7696285,-1.1743587,-1.13464,59.835144
1741309240.7873266,-1.1866909,-1.1429592,59.83554
1741309240.8049667,-1.1976808,-1.1516665,59.83324
1741309240.8226562,-1.2072521,-1.161792,59.828636
1741309240.8403838,-1.2232894,-1.1666441,59.832523
1741309240.8580925,-1.2389314,-1.1812353,59.83427
1741309240.8758059,-1.2459062,-1.1921761,59.83668
1741309240.8935366,-1.2589933,-1.2044164,59.841625
1741309240.9112031,-1.2696699,-1.2120736,59.844925
1741309240.9288807,-1.2770606,-1.2202652,59.84744
1741309240.9465413,-1.2860354,-1.2319981,59.85646
1741309240.9642928,-1.2907965,-1.2359601,59.862274
1741309240.9819477,-1.2932779,-1.2431154,59.87081
1741309240.999653,-1.2983935,-1.2462492,59.881855
1741309241.0172958,-1.3047179,-1.2549845,59.888145
1741309241.035104,-1.3142129,-1.2681804,59.89381
1741309241.0530128,-1.319862,-1.269128,59.889725
1741309241.0706716,-1.3275086,-1.2781274,59.896378
1741309241.0884147,-1.3354383,-1.2874165,59.90018
1741309241.106038,-1.3406715,-1.2967824,59.908096
1741309241.1237023,-1.3539275,-1.3011022,59.91624
1741309241.141689,-1.3647511,-1.3149687,59.92018
1741309241.159345,-1.3709965,-1.3237185,59.921555
1741309241.1770995,-1.377936,-1.3297065,59.92777
1741309241.194791,-1.3906697,-1.3349767,59.928677
1741309241.2124193,-1.3956165,-1.3370621,59.929092
1741309241.2300897,-1.4084105,-1.3425132,59.929287
1741309241.2478864,-1.4154485,-1.3551829,59.935905
1741309241.265594,-1.4279861,-1.3633083,59.939285
1741309241.283329,-1.4370444,-1.376909,59.936485
1741309241.3009794,-1.452544,-1.3872242,59.94699
1741309241.3186092,-1.4632916,-1.3981448,59.950577
1741309241.3363903,-1.4702525,-1.4059037,59.955875
1741309241.356289,-1.4787436,-1.4171262,59.960976
1741309241.37588,-1.485919,-1.422211,59.961414
1741309241.3936229,-1.4966112,-1.4320468,59.96864
1741309241.411346,-1.5007454,-1.4392471,59.97452
1741309241.4308052,-1.5097272,-1.4463882,59.972973
1741309241.4485857,-1.5189396,-1.4587152,59.97571
1741309241.4661999,-1.5320886,-1.4658616,59.978485
1741309241.4840114,-1.5377232,-1.470343,59.979137
1741309241.501648,-1.5460286,-1.4817995,59.988045
1741309241.5193589,-1.554028,-1.4878432,59.985374
1741309241.5371656,-1.5631111,-1.4917613,59.97956
1741309241.5548766,-1.5653806,-1.4948714,59.984547
1741309241.5725753,-1.571139,-1.5014802,59.98267
1741309241.5902526,-1.5797911,-1.5057015,59.982048
1741309241.607854,-1.5844027,-1.5068856,59.99381
1741309241.6255925,-1.5913405,-1.5180982,60.00153
1741309241.643325,-1.5989329,-1.5264016,59.99863
1741309241.6610034,-1.6096147,-1.5333136,59.99582
1741309241.678597,-1.6154225,-1.5401555,60.006622
1741309241.6963382,-1.6239046,-1.5448667,60.017628
1741309241.7139711,-1.6274471,-1.5529023,60.02061
1741309241.7316651,-1.6355702,-1.5632266,60.023426
1741309241.7493281,-1.6413968,-1.573251,60.018555
1741309241.7670991,-1.6506968,-1.585397,60.020004
1741309241.7847393,-1.6554663,-1.5932741,60.02398
1741309241.8027704,-1.6652293,-1.6024067,60.03352
1741309241.8206615,-1.6721873,-1.6119895,60.0335
1741309241.8384416,-1.6795464,-1.6178535,60.028725
1741309241.8562634,-1.6904513,-1.6218382,60.03292
1741309241.8739533,-1.7003195,-1.6342398,60.035892
1741309241.8916512,-1.7035708,-1.6453557,60.03357
1741309241.9094849,-1.7098643,-1.6515774,60.04349
1741309241.9272246,-1.7139336,-1.6608045,60.05046
1741309241.944932,-1.7186157,-1.6679851,60.0624
1741309241.9625502,-1.7258554,-1.6738952,60.06772
1741309241.9803143,-1.7334327,-1.6776173,60.07153
1741309241.997968,-1.7390605,-1.6871425,60.07552
1741309242.0156248,-1.7455785,-1.6964086,60.078396
1741309242.0351198,-1.7548616,-1.6992087,60.083202
1741309242.0552614,-1.7653399,-1.70679,60.09248
1741309242.0732768,-1.7736497,-1.7162377,60.097336
1741309242.0911372,-1.7828912,-1.7274389,60.10233
1741309242.1088972,-1.7875946,-1.7339523,60.11224
1741309242.1265838,-1.796501,-1.7407321,60.114056
1741309242.1443377,-1.8058865,-1.7523867,60.120102
1741309242.1620038,-1.817833,-1.7609953,60.12523
1741309242.179777,-1.828935,-1.7695544,60.13075
1741309242.197564,-1.833832,-1.7794609,60.13143
1741309242.215228,-1.8425119,-1.7868403,60.136547
1741309242.2329733,-1.8514661,-1.7943302,60.141056
1741309242.2506726,-1.857881,-1.8012846,60.142586
1741309242.2684503,-1.8646818,-1.8072379,60.149647
1741309242.286122,-1.869465,-1.8161942,60.146786
1741309242.303933,-1.8747733,-1.8216013,60.15037
1741309242.3217099,-1.8830656,-1.8260864,60.156185
1741309242.3393464,-1.8887446,-1.8309599,60.162518
1741309242.3570898,-1.8914212,-1.837162,60.16455
1741309242.3747315,-1.8993158,-1.8433403,60.16996
1741309242.3924284,-1.906456,-1.8533019,60.161793
1741309242.4101052,-1.9143803,-1.8589183,60.16596
1741309242.4277704,-1.9211831,-1.8718053,60.16887
1741309242.4455435,-1.9291109,-1.8761837,60.169388
1741309242.4632685,-1.9277495,-1.8823994,60.16927
1741309242.4809356,-1.9348779,-1.8864411,60.172714
1741309242.4985757,-1.9438607,-1.8944019,60.177814
1741309242.5162845,-1.9534699,-1.9025779,60.177155
1741309242.533986,-1.9573392,-1.9100574,60.182144
1741309242.5516472,-1.9651017,-1.91814,60.180706
1741309242.5711782,-1.9645996,-1.9243615,60.18851
1741309242.5890393,-1.9721192,-1.9304799,60.19414
1741309242.6073976,-1.9818822,-1.9342935,60.20153
1741309242.6252322,-1.9863075,-1.9387879,60.206627
1741309242.6433275,-1.9914491,-1.940294,60.20916
1741309242.6610577,-1.9985621,-1.9466988,60.215332
1741309242.6786926,-2.0079472,-1.9523096,60.21647
1741309242.6964972,-2.0200026,-1.9575423,60.21406
1741309242.7146173,-2.0257611,-1.965249,60.214615
1741309242.7347574,-2.0318823,-1.9683244,60.20498
1741309242.7533543,-2.0395286,-1.9731084,60.212036
1741309242.7711463,-2.0456917,-1.9792823,60.216763
1741309242.7889364,-2.0557625,-1.9845905,60.222492
1741309242.8065445,-2.0621235,-1.9980626,60.22472
1741309242.8242872,-2.0671299,-1.9987783,60.22042
1741309242.8419836,-2.0790007,-2.0014625,60.21946
1741309242.8598018,-2.0802252,-2.0115821,60.226543
1741309242.877516,-2.083486,-2.016041,60.233856
1741309242.895171,-2.088219,-2.0252032,60.237423
1741309242.9129126,-2.0944753,-2.0290391,60.242554
1741309242.9305637,-2.0983164,-2.0348873,60.24611
1741309242.9483154,-2.1068585,-2.046853,60.2436
1741309242.9660053,-2.1141956,-2.055305,60.246273
1741309242.9837244,-2.1202278,-2.0655732,60.247463
1741309243.0013587,-2.128625,-2.0746682,60.25536
1741309243.0191734,-2.1305761,-2.0783596,60.254253
1741309243.0369966,-2.136131,-2.0809531,60.25732
1741309243.0546126,-2.1365073,-2.0827744,60.257843
1741309243.072357,-2.142113,-2.0889552,60.261528
1741309243.0899725,-2.1547515,-2.0979545,60.262825
1741309243.1083221,-2.1648672,-2.1096659,60.265972
1741309243.1259956,-2.1723313,-2.1163921,60.27016
1741309243.1437085,-2.1772063,-2.122846,60.27412
1741309243.1613657,-2.1856039,-2.1306348,60.281395
1741309243.1791222,-2.1909075,-2.1360252,60.285816
1741309243.1968696,-2.1982358,-2.1460671,60.28328
1741309243.2145169,-2.2056038,-2.1528842,60.28403
1741309243.2322505,-2.2123704,-2.158706,60.29501
1741309243.2500362,-2.2190928,-2.1654327,60.29978
1741309243.2677507,-2.2237384,-2.1716397,60.312492
1741309243.2855124,-2.2235687,-2.177605,60.31414
1741309243.3031974,-2.2263465,-2.1832838,60.310635
1741309243.3208663,-2.232062,-2.1919856,60.317917
1741309243.3386378,-2.241707,-2.2004027,60.318695
1741309243.356454,-2.2516353,-2.2084455,60.317657
1741309243.3741262,-2.260743,-2.21574,60.31732
1741309243.391849,-2.269125,-2.2196503,60.315647
1741309243.4114146,-2.274294,-2.2308838,60.31209
1741309243.4314609,-2.282242,-2.242362,60.3146
1741309243.449495,-2.2851524,-2.2469828,60.317787
1741309243.467231,-2.2905777,-2.2502844,60.31931
1741309243.4850092,-2.2913504,-2.252301,60.318676
1741309243.502648,-2.2981791,-2.2582917,60.328865
1741309243.520884,-2.3028302,-2.2592354,60.339718
1741309243.5385547,-2.3066452,-2.2616346,60.343987
1741309243.5563092,-2.3147347,-2.265407,60.344402
1741309243.5740135,-2.3192737,-2.2616475,60.349144
1741309243.5917625,-2.31956,-2.2696793,60.347572
1741309243.609442,-2.3314426,-2.269879,60.35293
1741309243.627137,-2.3404949,-2.277679,60.350075
1741309243.6450324,-2.3454351,-2.2861612,60.360413
1741309243.6626806,-2.3538022,-2.2933092,60.363876
1741309243.680476,-2.3604786,-2.296395,60.360703
1741309243.700107,-2.3630247,-2.2970016,60.362053
1741309243.7178283,-2.367564,-2.3029413,60.36155
1741309243.735633,-2.3723145,-2.3071766,60.363895
1741309243.7533648,-2.373956,-2.3131654,60.36131
1741309243.7711313,-2.37869,-2.3210351,60.36628
1741309243.788959,-2.3848195,-2.3340364,60.358753
1741309243.8065505,-2.3852181,-2.3363538,60.354908
1741309243.8244004,-2.3930373,-2.336556,60.3493
1741309243.8421159,-2.393731,-2.3400805,60.35151
1741309243.8598015,-2.3985639,-2.3462715,60.357517
1741309243.8775396,-2.401009,-2.3453238,60.364056
1741309243.895186,-2.403528,-2.3459387,60.359383
1741309243.9129047,-2.4068193,-2.3553314,60.35794
1741309243.930556,-2.409068,-2.3590472,60.352524
1741309243.9483802,-2.4102192,-2.36392,60.357277
1741309243.9660192,-2.4160492,-2.372394,60.360516
1741309243.9837537,-2.4225323,-2.3781722,60.370365
1741309244.0014749,-2.4232862,-2.3853002,60.372665
1741309244.0191762,-2.4312677,-2.390817,60.375515
1741309244.0369074,-2.4377437,-2.3954215,60.379383
1741309244.0546243,-2.4387326,-2.4019191,60.375652
1741309244.0723226,-2.4455054,-2.4104617,60.375107
1741309244.0916648,-2.4455843,-2.415931,60.376404
1741309244.1118863,-2.4499438,-2.4215832,60.37619
1741309244.1300437,-2.4557753,-2.4252238,60.38362
1741309244.1479552,-2.4631927,-2.4312713,60.391506
1741309244.1656828,-2.4729085,-2.4359045,60.395836
1741309244.1833966,-2.475006,-2.4425857,60.391933
1741309244.2011116,-2.4806058,-2.4459934,60.396328
1741309244.2187788,-2.485001,-2.4512637,60.39835
1741309244.236544,-2.48913,-2.4557583,60.39768
1741309244.254246,-2.4959369,-2.456056,60.39647
1741309244.271895,-2.4959676,-2.460292,60.403164
1741309244.2896318,-2.4998438,-2.4634714,60.403336
1741309244.307328,-2.505311,-2.4707568,60.40631
1741309244.3249803,-2.5048752,-2.4719696,60.412937
1741309244.3426275,-2.5090044,-2.4811125,60.413025
1741309244.3603632,-2.5143852,-2.4906032,60.42461
1741309244.3780074,-2.517153,-2.4953828,60.426197
1741309244.395784,-2.5259004,-2.5032718,60.43425
1741309244.413402,-2.5303442,-2.504708,60.435246
1741309244.431148,-2.5394526,-2.5096729,60.43827
1741309244.4489138,-2.539362,-2.5155952,60.439445
1741309244.466549,-2.5482712,-2.5151682,60.436462
1741309244.4842427,-2.5564318,-2.521222,60.438183
1741309244.5018725,-2.5599988,-2.5267484,60.44133
1741309244.5195618,-2.566461,-2.5336995,60.44928
1741309244.53728,-2.5723796,-2.5385025,60.45645
1741309244.555064,-2.5778203,-2.5359375,60.457954
1741309244.5726943,-2.587013,-2.5470226,60.457176
1741309244.5903409,-2.5919511,-2.550389,60.4562
1741309244.6080098,-2.5963829,-2.5532193,60.45818
1741309244.6256514,-2.6004603,-2.5590613,60.4545
1741309244.6433449,-2.6056466,-2.562822,60.458427
1741309244.6610508,-2.607886,-2.5706642,60.462532
1741309244.6786911,-2.6143901,-2.5718744,60.45932
1741309244.696377,-2.6193354,-2.5753195,60.459644
1741309244.7140071,-2.6198583,-2.5816176,60.46329
1741309244.7317038,-2.6203182,-2.5868235,60.464924
1741309244.7493527,-2.6219525,-2.5885918,60.46382
1741309244.7671332,-2.6313522,-2.5954733,60.461166
1741309244.787063,-2.6360538,-2.601904,60.463562
1741309244.808183,-2.6420634,-2.6088464,60.46984
1741309244.8261437,-2.6440916,-2.6144655,60.472496
1741309244.8512158,-2.6447475,-2.6256402,60.473644
1741309244.8680491,-2.646808,-2.625928,60.469505
1741309244.8849082,-2.65377,-2.6324253,60.47157
1741309244.9017534,-2.656479,-2.642855,60.47324
1741309244.9186184,-2.660978,-2.6484935,60.474915
1741309244.935506,-2.66262,-2.6493657,60.47741
1741309244.952938,-2.6688724,-2.6519296,60.476692
1741309244.9706528,-2.6753347,-2.6543665,60.48282
1741309244.9883912,-2.6768508,-2.6553118,60.490154
1741309245.0060678,-2.6823123,-2.6579442,60.49203
1741309245.023735,-2.6833909,-2.66176,60.493103
1741309245.0414069,-2.683693,-2.6706352,60.494987
1741309245.0591342,-2.6853192,-2.674428,60.494495
1741309245.0767543,-2.6877027,-2.6809819,60.501034
1741309245.094368,-2.6900074,-2.6882627,60.49839
1741309245.1120112,-2.691142,-2.696429,60.50238
1741309245.1296527,-2.6940942,-2.6983898,60.498863
1741309245.1473777,-2.692612,-2.7004378,60.496082
1741309245.165093,-2.6918516,-2.6984463,60.498123
1741309245.1828089,-2.6994727,-2.7057228,60.503918
1741309245.2006059,-2.7052035,-2.708624,60.510822
1741309245.2182093,-2.7102158,-2.712909,60.51078
1741309245.2359145,-2.713692,-2.7170463,60.51354
1741309245.2537086,-2.714664,-2.7252097,60.50907
1741309245.2713265,-2.7171638,-2.7243757,60.512817
1741309245.2889829,-2.723807,-2.7253206,60.518642
1741309245.30664,-2.7289062,-2.7293825,60.524326
1741309245.324438,-2.7354987,-2.7315967,60.52736
1741309245.3420281,-2.738549,-2.7346058,60.522694
1741309245.3597877,-2.7407653,-2.7381825,60.520123
